workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,american,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
140,6247,hat,realize,realize,C,0.08,block1,10,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,4721,frisbee,MC2,MC,NonProj,1,block1,11,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,6101,swing,MC5,MC,NonProj,0.98,block1,12,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,928694,tea,is_aware,is_aware,C,0.09,block1,13,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,2933,poodle,MC3,MC,NonProj,0.97,block1,14,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,4883,yoga,is_amused,is_amused,C,0,block1,15,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,4456,pool,noticed,noticed,C,0,block1,16,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,3128,horse,MC7,MC,NonProj,1,block1,17,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,4286,ditch,discovered,discovered,C,0.01,block1,18,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,3408,chili,saw,saw,C,0.03,block1,19,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,3369,bmw,established,established,C,0.01,block1,20,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,3295,purple,MC4,MC,NonProj,0.98,block1,21,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
140,6840,picture,is_annoyed,is_annoyed,C,0,block1,22,Yes,25,English,,Windows,1050,1680,Chrome,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,34S9DKFK73QU9K9RX97GVSGCQXBNYH,140,Approved,Tue Jun 23 07:49:08 CEST 2015,Mon Jun 22 14:41:38 CEST 2015,Mon Jun 22 15:09:08 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},17.648733333333332
141,36201,nails,is_aware,is_aware,C,0.98,block1,3,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,10819,hat,MC3,MC,NonProj,0.98,block1,4,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,5811,pool,MC2,MC,NonProj,0.96,block1,5,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,8088,swing,discovered,discovered,C,0.98,block1,6,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,6306,ditch,MC7,MC,NonProj,0.96,block1,7,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,19091,chili,is_annoyed,is_annoyed,C,0.09,block1,8,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,8609,zoo,saw,saw,C,0.91,block1,9,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,7744,damp,learned,learned,C,0.95,block1,10,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,6399,poem,MC6,MC,NonProj,0.94,block1,11,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,5695,cupcakes,MC8,MC,NonProj,0.97,block1,12,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,25136,horse,found_out,found_out,C,0.25,block1,13,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,16259,bmw,revealed,revealed,C,0.86,block1,14,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,6023,frisbee,MC1,MC,NonProj,0.97,block1,15,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,20633,garage,confessed,confessed,C,0.63,block1,16,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,28085,poodle,is_amused,is_amused,C,0.4,block1,17,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,6368,tea,MC4,MC,NonProj,0.98,block1,18,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,8870,picture,MC5,MC,NonProj,0.98,block1,19,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,22861,dancing,established,established,C,0.57,block1,20,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
141,7994,yoga,realize,realize,C,0.97,block1,21,Yes,57,english,"I have no comments, thank you",Windows,963,1540,Firefox,34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3ZBBW13US369JVLHVE262NE8KBVV95,Language study,A 3-minute language experiment,language experiment study communication fun cognitive science,$0.30,Mon Jun 22 14:29:20 CEST 2015,250,0,0,250,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jun 25 14:29:20 CEST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=34R3P23QHS2VOZUMP8PDGR3HCOMWH0,3SB5N7Y3O35R2XWK2XJCDGDVD8C0GN,141,Approved,Tue Jun 23 07:49:09 CEST 2015,Mon Jun 22 15:02:37 CEST 2015,Mon Jun 22 15:09:09 CEST 2015,Mon Jun 22 17:54:23 CEST 2015,,,,,[],{},6.494716666666666
